Date,Open,High,Low,Close,Volume
2025-09-26 12:00:00,6752.0,6755.25,6746.25,6746.25,21
2025-09-26 13:00:00,6752.5,6759.0,6751.0,6757.0,28
2025-09-26 14:00:00,6755.0,6756.75,6753.5,6756.75,16
2025-09-26 15:00:00,6756.75,6761.0,6756.75,6757.0,14
2025-09-29 08:30:00,6781.75,6784.75,6776.75,6784.75,31
2025-09-29 09:00:00,6780.75,6790.5,6780.75,6782.0,49
2025-09-29 10:00:00,6782.25,6784.0,6765.75,6765.75,38
2025-09-29 11:00:00,6772.0,6774.0,6766.0,6767.0,10
2025-09-29 12:00:00,6762.25,6765.5,6760.0,6765.5,17
2025-09-29 13:00:00,6767.0,6774.75,6767.0,6771.0,28
2025-09-29 14:00:00,6768.5,6772.25,6756.0,6771.25,32
2025-09-29 15:00:00,6775.0,6775.0,6767.5,6767.5,13
2025-09-30 08:30:00,6765.75,6768.0,6756.0,6757.5,30
2025-09-30 09:00:00,6770.0,6771.0,6754.0,6767.75,31
2025-09-30 10:00:00,6769.0,6769.0,6756.75,6765.25,24
2025-09-30 11:00:00,6765.5,6777.0,6762.25,6763.75,38
2025-09-30 12:00:00,6761.5,6761.5,6754.0,6759.5,35
2025-09-30 13:00:00,6766.0,6782.0,6766.0,6780.5,37
2025-09-30 14:00:00,6782.5,6802.0,6780.75,6796.75,57
2025-09-30 15:00:00,6797.0,6797.0,6784.0,6784.0,33
2025-10-01 08:30:00,6766.5,6784.5,6763.0,6774.25,52
2025-10-01 09:00:00,6767.25,6792.5,6767.25,6788.5,19
2025-10-01 10:00:00,6791.0,6805.0,6790.75,6802.5,26
2025-10-01 11:00:00,6801.5,6802.25,6797.25,6797.25,12
2025-10-01 12:00:00,6802.25,6814.0,6802.25,6811.0,31
2025-10-01 13:00:00,6816.0,6827.5,6812.75,6824.25,42
2025-10-01 14:00:00,6825.25,6826.25,6818.75,6818.75,55
2025-10-01 15:00:00,6818.0,6818.0,6813.0,6814.75,31
2025-10-02 08:30:00,6834.5,6837.25,6820.0,6826.0,63
2025-10-02 09:00:00,6822.75,6827.0,6808.0,6809.5,26
2025-10-02 10:00:00,6808.0,6816.0,6800.0,6816.0,22
2025-10-02 11:00:00,6810.0,6817.25,6810.0,6817.25,8
2025-10-02 12:00:00,6811.5,6822.0,6811.5,6820.0,20
2025-10-02 13:00:00,6824.0,6829.0,6824.0,6826.0,18
2025-10-02 14:00:00,6827.5,6828.0,6821.25,6821.25,21
2025-10-02 15:00:00,6826.5,6826.5,6821.75,6821.75,5
2025-10-03 08:30:00,6830.25,6845.0,6830.25,6838.0,51
2025-10-03 09:00:00,6837.25,6853.0,6830.25,6853.0,34
2025-10-03 10:00:00,6849.75,6857.0,6846.75,6857.0,17
2025-10-03 11:00:00,6855.75,6857.25,6852.75,6853.0,24
2025-10-03 12:00:00,6851.5,6851.5,6814.0,6820.5,45
2025-10-03 13:00:00,6821.0,6835.5,6814.0,6828.75,19
2025-10-03 14:00:00,6828.25,6832.5,6823.0,6823.0,17
2025-10-03 15:00:00,6824.0,6824.0,6819.25,6820.5,6
2025-10-06 08:30:00,6844.25,6845.0,6829.75,6830.0,23
2025-10-06 09:00:00,6828.0,6838.5,6827.0,6837.25,28
2025-10-06 10:00:00,6839.0,6849.0,6838.25,6848.5,36
2025-10-06 11:00:00,6844.0,6847.75,6844.0,6847.75,15
2025-10-06 12:00:00,6847.75,6853.0,6844.0,6853.0,27
2025-10-06 13:00:00,6855.0,6855.25,6852.0,6854.25,6
2025-10-06 14:00:00,6847.75,6850.25,6846.5,6846.5,12
2025-10-06 15:00:00,6846.75,6849.0,6846.75,6849.0,11
2025-10-07 08:30:00,6852.25,6858.0,6852.0,6852.25,18
2025-10-07 09:00:00,6850.0,6852.75,6836.75,6836.75,24
2025-10-07 10:00:00,6830.5,6830.5,6806.25,6809.5,102
2025-10-07 11:00:00,6814.75,6818.5,6805.5,6811.0,30
2025-10-07 12:00:00,6815.0,6821.0,6812.75,6818.25,11
2025-10-07 13:00:00,6810.25,6817.75,6808.0,6817.75,15
2025-10-07 14:00:00,6817.0,6821.0,6814.75,6818.25,12
2025-10-07 15:00:00,6823.25,6825.0,6823.25,6824.5,14
2025-10-08 08:30:00,6827.0,6833.0,6823.5,6833.0,4
2025-10-08 09:00:00,6832.5,6850.0,6832.5,6846.0,107
2025-10-08 10:00:00,6848.25,6859.0,6848.0,6857.75,13
2025-10-08 11:00:00,6856.75,6860.5,6853.25,6855.0,19
2025-10-08 12:00:00,6856.0,6860.0,6854.5,6854.5,13
2025-10-08 13:00:00,6855.5,6860.0,6851.5,6852.0,17
2025-10-08 14:00:00,6853.75,6861.5,6852.0,6860.0,20
2025-10-08 15:00:00,6861.75,6866.0,6860.5,6863.25,20
2025-10-09 08:30:00,6865.0,6865.0,6844.5,6848.25,47
2025-10-09 09:00:00,6842.75,6849.0,6829.5,6839.75,51
2025-10-09 10:00:00,6842.0,6846.0,6830.0,6841.0,48
2025-10-09 11:00:00,6842.0,6842.25,6823.25,6823.25,43
2025-10-09 12:00:00,6824.75,6830.5,6819.25,6828.25,26
2025-10-09 13:00:00,6823.0,6825.0,6820.0,6822.5,53
2025-10-09 14:00:00,6831.0,6839.5,6831.0,6836.25,27
2025-10-09 15:00:00,6838.5,6839.25,6836.25,6836.25,10
2025-10-10 08:30:00,6844.25,6865.25,6844.25,6853.0,49
2025-10-10 09:00:00,6851.75,6855.0,6802.25,6815.0,120
2025-10-10 10:00:00,6815.0,6815.0,6715.0,6736.75,694
2025-10-10 11:00:00,6735.0,6748.5,6710.0,6713.25,202
2025-10-10 12:00:00,6710.5,6728.5,6698.75,6715.5,105
2025-10-10 13:00:00,6716.5,6719.0,6687.25,6691.5,138
2025-10-10 14:00:00,6698.75,6699.5,6648.0,6650.5,187
2025-10-10 15:00:00,6652.25,6660.75,6600.0,6607.0,84
2025-10-13 08:30:00,6728.75,6750.5,6718.5,6750.5,44
2025-10-13 09:00:00,6743.0,6750.5,6721.0,6722.0,64
2025-10-13 10:00:00,6719.0,6749.5,6719.0,6745.5,21
2025-10-13 11:00:00,6752.25,6763.0,6751.5,6763.0,65
2025-10-13 12:00:00,6766.25,6766.25,6744.0,6744.0,22
2025-10-13 13:00:00,6753.25,6763.0,6740.0,6740.0,12
2025-10-13 14:00:00,6740.0,6755.75,6740.0,6753.25,12
2025-10-13 15:00:00,6749.5,6749.5,6746.75,6746.75,11
2025-10-14 08:30:00,6686.5,6686.5,6649.5,6686.5,100
2025-10-14 09:00:00,6686.5,6720.0,6684.25,6717.0,58
2025-10-14 10:00:00,6718.25,6746.75,6714.25,6743.5,64
2025-10-14 11:00:00,6741.5,6775.5,6734.25,6775.5,58
2025-10-14 12:00:00,6761.0,6777.75,6757.75,6770.75,24
2025-10-14 13:00:00,6765.5,6770.5,6765.5,6768.75,6
2025-10-14 14:00:00,6770.0,6772.25,6722.0,6735.5,102
2025-10-14 15:00:00,6742.0,6743.25,6731.75,6739.75,36
2025-10-15 08:30:00,6787.0,6804.5,6781.25,6802.75,54
2025-10-15 09:00:00,6806.0,6821.0,6805.0,6811.5,38
2025-10-15 10:00:00,6809.25,6809.25,6760.0,6771.0,55
2025-10-15 11:00:00,6771.0,6779.5,6759.5,6759.75,17
2025-10-15 12:00:00,6755.5,6760.0,6708.25,6760.0,80
2025-10-15 13:00:00,6757.75,6776.0,6757.0,6776.0,19
2025-10-15 14:00:00,6772.75,6775.75,6755.75,6769.75,45
2025-10-15 15:00:00,6776.75,6776.75,6767.0,6770.75,19
2025-10-16 08:30:00,6790.25,6798.5,6781.5,6787.25,31
2025-10-16 09:00:00,6784.25,6807.75,6773.5,6795.0,41
2025-10-16 10:00:00,6792.5,6799.0,6758.75,6762.5,85
2025-10-16 11:00:00,6759.0,6769.0,6714.0,6751.0,129
2025-10-16 12:00:00,6753.5,6759.75,6729.25,6734.0,95
2025-10-16 13:00:00,6730.5,6730.5,6689.5,6719.75,203
2025-10-16 14:00:00,6721.5,6726.5,6699.0,6723.5,74
2025-10-16 15:00:00,6725.25,6725.25,6708.75,6713.0,12
2025-10-17 08:30:00,6709.75,6737.75,6698.25,6719.5,99
2025-10-17 09:00:00,6714.75,6752.0,6706.75,6708.75,182
2025-10-17 10:00:00,6708.5,6736.75,6699.5,6736.75,126
2025-10-17 11:00:00,6737.0,6750.75,6731.0,6735.0,105
2025-10-17 12:00:00,6734.25,6744.25,6721.75,6740.5,72
2025-10-17 13:00:00,6750.0,6764.0,6748.0,6757.75,52
2025-10-17 14:00:00,6760.25,6771.5,6756.25,6756.25,49
2025-10-17 15:00:00,6760.0,6768.0,6760.0,6766.25,24
2025-10-20 08:30:00,6792.25,6807.25,6792.25,6803.25,66
2025-10-20 09:00:00,6813.0,6831.25,6807.25,6831.25,44
2025-10-20 10:00:00,6827.75,6828.5,6822.25,6823.5,28
2025-10-20 11:00:00,6821.0,6828.25,6821.0,6827.75,10
2025-10-20 12:00:00,6829.0,6838.0,6829.0,6835.75,21
2025-10-20 13:00:00,6839.5,6840.0,6830.25,6835.0,26
2025-10-20 14:00:00,6836.75,6838.0,6829.75,6830.0,24
2025-10-20 15:00:00,6828.0,6837.0,6827.0,6837.0,43
2025-10-21 08:30:00,6830.75,6832.25,6826.0,6826.0,18
2025-10-21 09:00:00,6818.0,6842.5,6817.0,6842.5,76
2025-10-21 10:00:00,6841.75,6843.25,6833.75,6837.25,29
2025-10-21 11:00:00,6841.0,6846.25,6835.0,6835.0,26
2025-10-21 12:00:00,6827.75,6837.0,6827.75,6837.0,19
2025-10-21 13:00:00,6840.75,6840.75,6837.0,6837.0,8
2025-10-21 14:00:00,6834.5,6840.75,6829.0,6829.0,24
2025-10-21 15:00:00,6827.75,6827.75,6822.5,6825.75,17
2025-10-22 08:30:00,6832.75,6833.25,6821.75,6833.0,31
2025-10-22 09:00:00,6817.0,6817.0,6797.25,6816.5,51
2025-10-22 10:00:00,6816.25,6818.75,6792.5,6807.25,113
2025-10-22 11:00:00,6803.25,6803.25,6756.5,6790.25,207
2025-10-22 12:00:00,6787.75,6788.25,6748.0,6754.5,68
2025-10-22 13:00:00,6764.5,6779.5,6755.5,6779.5,123
2025-10-22 14:00:00,6772.75,6798.0,6771.5,6792.75,84
2025-10-22 15:00:00,6794.25,6800.0,6789.5,6793.0,19
2025-10-23 08:30:00,6800.0,6823.25,6796.5,6817.0,44
2025-10-23 09:00:00,6814.25,6819.5,6797.75,6810.0,56
2025-10-23 10:00:00,6817.5,6822.25,6804.5,6820.0,53
2025-10-23 11:00:00,6822.5,6830.0,6820.75,6829.75,21
2025-10-23 12:00:00,6832.0,6839.0,6819.0,6838.0,43
2025-10-23 13:00:00,6838.5,6842.75,6836.0,6841.75,59
2025-10-23 14:00:00,6840.75,6841.5,6829.5,6831.75,45
2025-10-23 15:00:00,6833.25,6835.0,6832.0,6835.0,31
2025-10-24 08:30:00,6877.75,6892.25,6873.25,6886.25,46
2025-10-24 09:00:00,6888.25,6893.0,6874.0,6881.25,69
2025-10-24 10:00:00,6882.0,6898.5,6879.5,6891.0,59
2025-10-24 11:00:00,6895.0,6898.5,6890.0,6890.0,15
2025-10-24 12:00:00,6892.75,6897.75,6892.75,6897.0,16
2025-10-24 13:00:00,6894.0,6896.5,6892.5,6892.5,13
2025-10-24 14:00:00,6897.25,6898.25,6881.75,6884.75,27
2025-10-24 15:00:00,6886.0,6886.0,6884.0,6885.0,8
2025-10-27 08:30:00,6941.5,6947.0,6938.0,6947.0,19
2025-10-27 09:00:00,6948.25,6950.0,6939.75,6943.5,50
2025-10-27 10:00:00,6944.25,6950.5,6943.75,6950.5,39
2025-10-27 11:00:00,6951.25,6953.5,6951.25,6952.5,8
2025-10-27 12:00:00,6951.75,6953.75,6949.75,6953.75,4
2025-10-27 13:00:00,6954.0,6956.75,6953.75,6956.5,58
2025-10-27 14:00:00,6959.0,6969.75,6959.0,6969.5,27
2025-10-27 15:00:00,6970.0,6975.0,6966.75,6975.0,39
2025-10-28 08:30:00,6984.75,6986.0,6967.0,6972.0,45
2025-10-28 09:00:00,6973.25,6974.75,6971.0,6972.5,60
2025-10-28 10:00:00,6972.0,6972.0,6964.0,6969.25,16
2025-10-28 11:00:00,6971.75,6989.25,6971.5,6985.5,70
2025-10-28 12:00:00,6987.75,6988.25,6984.0,6988.0,10
2025-10-28 13:00:00,6990.75,6999.0,6990.75,6994.75,37
2025-10-28 14:00:00,6996.0,7004.0,6985.0,6988.0,55
2025-10-28 15:00:00,6983.25,6986.0,6981.5,6985.5,19
2025-10-29 08:30:00,7002.25,7011.0,6996.5,7011.0,64
2025-10-29 09:00:00,7011.75,7011.75,6997.0,6997.75,24
2025-10-29 10:00:00,6996.25,6999.0,6994.0,6995.75,14
2025-10-29 11:00:00,6991.5,7000.25,6991.0,6999.5,20
2025-10-29 12:00:00,6998.0,6999.0,6992.0,6995.75,9
2025-10-29 13:00:00,6999.0,7001.0,6942.75,6972.0,338
2025-10-29 14:00:00,6982.0,6987.5,6957.0,6982.75,86
2025-10-29 15:00:00,6991.0,7005.0,6970.0,6982.75,69
2025-10-30 08:30:00,6952.0,6971.25,6930.5,6966.0,53
2025-10-30 09:00:00,6968.0,6970.5,6948.0,6958.75,52
2025-10-30 10:00:00,6965.25,6967.5,6945.0,6949.25,62
2025-10-30 11:00:00,6951.25,6965.0,6951.25,6958.0,31
2025-10-30 12:00:00,6951.0,6959.0,6947.5,6959.0,11
2025-10-30 13:00:00,6957.0,6957.75,6937.75,6937.75,23
2025-10-30 14:00:00,6936.25,6936.25,6914.5,6918.5,67
2025-10-30 15:00:00,6912.5,6956.25,6912.5,6952.0,105
2025-10-31 08:30:00,6962.75,6962.75,6942.25,6943.75,29
2025-10-31 09:00:00,6947.5,6960.75,6937.0,6958.25,38
2025-10-31 10:00:00,6954.5,6954.75,6935.0,6935.0,76
2025-10-31 11:00:00,6933.0,6936.0,6915.0,6915.0,44
2025-10-31 12:00:00,6919.25,6925.5,6905.0,6925.0,36
2025-10-31 13:00:00,6925.5,6940.0,6925.5,6940.0,40
2025-10-31 14:00:00,6941.25,6960.75,6939.5,6939.5,34
2025-10-31 15:00:00,6931.0,6935.25,6930.5,6932.75,14
2025-11-03 08:30:00,6969.5,6970.25,6935.75,6935.75,28
2025-11-03 09:00:00,6931.75,6940.5,6911.5,6935.5,136
2025-11-03 10:00:00,6934.25,6946.25,6931.75,6946.25,28
2025-11-03 11:00:00,6940.0,6950.0,6936.0,6948.25,53
2025-11-03 12:00:00,6948.25,6952.0,6947.0,6952.0,11
2025-11-03 13:00:00,6948.75,6948.75,6937.5,6948.0,21
2025-11-03 14:00:00,6946.0,6946.0,6937.5,6942.25,21
2025-11-03 15:00:00,6944.75,6950.0,6944.0,6945.5,18
2025-11-04 08:30:00,6868.5,6895.0,6859.0,6893.0,68
2025-11-04 09:00:00,6895.25,6908.5,6888.0,6892.5,76
2025-11-04 10:00:00,6891.0,6893.25,6888.5,6893.25,9
2025-11-04 11:00:00,6880.0,6884.5,6866.0,6867.5,46
2025-11-04 12:00:00,6868.25,6870.25,6856.25,6870.25,52
2025-11-04 13:00:00,6871.0,6874.5,6855.0,6861.0,38
2025-11-04 14:00:00,6864.5,6873.0,6856.5,6862.5,50
2025-11-04 15:00:00,6864.5,6866.25,6856.75,6866.25,29
2025-11-05 08:30:00,6858.0,6884.0,6850.75,6879.0,50
2025-11-05 09:00:00,6879.25,6891.0,6870.5,6885.75,326
2025-11-05 10:00:00,6884.25,6906.0,6876.5,6904.0,66
2025-11-05 11:00:00,6903.25,6916.5,6900.0,6912.5,72
2025-11-05 12:00:00,6914.0,6918.5,6910.5,6916.5,44
2025-11-05 13:00:00,6914.5,6914.5,6910.5,6913.0,31
2025-11-05 14:00:00,6914.0,6914.0,6885.75,6885.75,45
2025-11-05 15:00:00,6884.5,6890.5,6881.0,6890.5,49
2025-11-06 08:30:00,6873.75,6881.0,6848.0,6848.0,87
2025-11-06 09:00:00,6840.25,6860.25,6814.0,6814.0,179
2025-11-06 10:00:00,6818.5,6823.0,6796.25,6796.5,129
2025-11-06 11:00:00,6801.25,6820.5,6791.0,6815.25,103
2025-11-06 12:00:00,6817.5,6825.25,6798.5,6824.0,66
2025-11-06 13:00:00,6822.75,6842.0,6822.75,6837.0,32
2025-11-06 14:00:00,6838.5,6839.5,6803.0,6808.5,90
2025-11-06 15:00:00,6808.25,6825.0,6807.75,6824.5,51
2025-11-07 08:30:00,6778.25,6778.25,6746.5,6768.0,264
2025-11-07 09:00:00,6762.75,6772.5,6736.25,6736.25,230
2025-11-07 10:00:00,6735.0,6742.0,6715.75,6720.25,148
2025-11-07 11:00:00,6720.0,6744.5,6714.0,6736.0,166
2025-11-07 12:00:00,6743.0,6762.5,6738.5,6762.25,173
2025-11-07 13:00:00,6757.0,6801.75,6756.75,6801.75,174
2025-11-07 14:00:00,6802.0,6813.0,6783.25,6813.0,145
2025-11-07 15:00:00,6813.25,6824.25,6813.25,6824.25,69
2025-11-10 08:30:00,6875.0,6895.75,6875.0,6887.75,119
2025-11-10 09:00:00,6888.75,6896.25,6867.5,6867.75,91
2025-11-10 10:00:00,6862.75,6871.5,6853.0,6868.25,99
2025-11-10 11:00:00,6868.75,6900.75,6868.75,6899.0,115
2025-11-10 12:00:00,6901.25,6909.0,6898.5,6904.0,87
2025-11-10 13:00:00,6905.75,6921.0,6905.0,6916.75,115
2025-11-10 14:00:00,6920.75,6930.75,6916.5,6917.5,110
2025-11-10 15:00:00,6918.75,6922.75,6918.25,6922.75,29
2025-11-11 08:30:00,6907.75,6911.0,6899.75,6911.0,14
2025-11-11 09:00:00,6907.5,6909.5,6891.0,6894.75,48
2025-11-11 10:00:00,6895.75,6911.25,6895.75,6901.0,27
2025-11-11 11:00:00,6904.0,6925.0,6904.0,6925.0,23
2025-11-11 12:00:00,6929.5,6936.75,6926.5,6936.75,42
2025-11-11 13:00:00,6931.25,6938.0,6930.5,6938.0,18
2025-11-11 14:00:00,6937.5,6940.5,6928.0,6930.0,47
2025-11-11 15:00:00,6935.0,6940.0,6935.0,6936.0,5
2025-11-12 08:30:00,6950.0,6950.0,6934.0,6940.5,43
2025-11-12 09:00:00,6941.25,6943.75,6922.0,6926.5,70
2025-11-12 10:00:00,6928.25,6932.0,6913.0,6924.0,38
2025-11-12 11:00:00,6926.5,6940.75,6922.75,6940.5,38
2025-11-12 12:00:00,6939.5,6944.25,6935.0,6941.0,21
2025-11-12 13:00:00,6932.75,6933.5,6931.75,6933.5,4
2025-11-12 14:00:00,6929.0,6942.0,6929.0,6942.0,4
2025-11-12 15:00:00,6938.75,6941.5,6934.25,6934.25,15
2025-11-13 08:30:00,6904.5,6907.75,6880.0,6892.75,83
2025-11-13 09:00:00,6892.5,6908.75,6856.0,6867.0,217
2025-11-13 10:00:00,6866.25,6868.25,6845.25,6848.5,109
2025-11-13 11:00:00,6852.5,6866.0,6841.75,6843.75,60
2025-11-13 12:00:00,6843.75,6846.0,6818.0,6826.75,182
2025-11-13 13:00:00,6830.0,6836.25,6808.5,6819.0,102
2025-11-13 14:00:00,6817.0,6830.25,6808.75,6820.0,87
2025-11-13 15:00:00,6825.0,6836.5,6822.0,6822.0,78
2025-11-14 08:30:00,6755.5,6785.0,6729.25,6783.5,217
2025-11-14 09:00:00,6783.75,6824.75,6770.0,6818.5,233
2025-11-14 10:00:00,6821.5,6847.0,6809.0,6845.25,145
2025-11-14 11:00:00,6844.5,6855.75,6834.75,6841.75,90
2025-11-14 12:00:00,6830.0,6841.75,6815.75,6830.5,82
2025-11-14 13:00:00,6833.0,6846.75,6827.5,6845.75,36
2025-11-14 14:00:00,6844.0,6849.25,6811.25,6817.0,102
2025-11-14 15:00:00,6817.0,6828.75,6817.0,6825.0,37
2025-11-17 08:30:00,6792.75,6829.25,6787.25,6827.25,67
2025-11-17 09:00:00,6828.0,6828.0,6802.0,6807.0,49
2025-11-17 10:00:00,6799.75,6827.0,6775.0,6827.0,120
2025-11-17 11:00:00,6828.0,6828.0,6790.0,6790.0,56
2025-11-17 12:00:00,6789.0,6791.25,6764.0,6764.0,63
2025-11-17 13:00:00,6758.5,6758.5,6726.0,6726.0,85
2025-11-17 14:00:00,6724.0,6752.75,6719.0,6747.5,148
2025-11-17 15:00:00,6757.5,6760.0,6753.75,6756.5,53
2025-11-18 08:30:00,6715.0,6733.25,6684.0,6687.75,134
2025-11-18 09:00:00,6680.75,6696.25,6662.0,6666.0,374
2025-11-18 10:00:00,6665.0,6715.25,6652.0,6710.25,267
2025-11-18 11:00:00,6706.0,6737.75,6673.5,6736.25,195
2025-11-18 12:00:00,6735.25,6745.5,6723.0,6723.75,225
2025-11-18 13:00:00,6724.25,6742.25,6719.75,6739.25,204
2025-11-18 14:00:00,6741.75,6741.75,6698.25,6698.25,86
2025-11-18 15:00:00,6696.75,6696.75,6684.0,6684.5,50
2025-11-19 08:30:00,6701.25,6748.0,6695.0,6748.0,156
2025-11-19 09:00:00,6750.5,6767.25,6720.25,6722.75,296
2025-11-19 10:00:00,6725.75,6727.25,6704.0,6715.75,181
2025-11-19 11:00:00,6720.0,6722.5,6681.5,6707.0,228
2025-11-19 12:00:00,6706.0,6727.5,6702.5,6720.5,304
2025-11-19 13:00:00,6716.75,6718.0,6688.5,6707.25,113
2025-11-19 14:00:00,6708.25,6742.25,6706.75,6720.0,187
2025-11-19 15:00:00,6721.25,6763.5,6713.25,6757.75,558
2025-11-20 08:30:00,6825.75,6845.25,6823.25,6844.5,238
2025-11-20 09:00:00,6848.25,6851.25,6824.25,6825.0,282
2025-11-20 10:00:00,6820.25,6820.75,6687.25,6695.5,580
2025-11-20 11:00:00,6688.75,6716.25,6647.0,6665.25,1226
2025-11-20 12:00:00,6661.75,6712.0,6633.75,6645.5,557
2025-11-20 13:00:00,6642.0,6674.5,6633.0,6674.5,342
